"age","date","cum.deaths","daily.deaths","code"
"45-54",2020-10-05,11,0,"RI"
"45-54",2020-10-06,11,0,"RI"
"35-44",2020-10-01,10,0,"RI"
"35-44",2020-10-02,10,0,"RI"
"35-44",2020-10-03,10,0,"RI"
"35-44",2020-10-04,10,0,"RI"
"35-44",2020-10-05,10,0,"RI"
"35-44",2020-10-06,10,0,"RI"
"15-24",2020-10-01,0,0,"RI"
"15-24",2020-10-02,0,0,"RI"
"15-24",2020-10-03,0,0,"RI"
"15-24",2020-10-04,0,0,"RI"
"15-24",2020-10-05,0,0,"RI"
"15-24",2020-10-06,0,0,"RI"
"5-14",2020-10-01,0,0,"RI"
"5-14",2020-10-02,0,0,"RI"
"5-14",2020-10-03,0,0,"RI"
"5-14",2020-10-04,0,0,"RI"
"5-14",2020-10-05,0,0,"RI"
"5-14",2020-10-06,0,0,"RI"
"0-1",2020-10-01,0,0,"RI"
"0-1",2020-10-02,0,0,"RI"
"0-1",2020-10-03,0,0,"RI"
"0-1",2020-10-04,0,0,"RI"
"0-1",2020-10-05,0,0,"RI"
"0-1",2020-10-06,0,0,"RI"
"55-64",2020-10-07,77,0,"RI"
"65-74",2020-10-07,195,0,"RI"
"85+",2020-10-07,484,0,"RI"
"75-84",2020-10-07,280,1,"RI"
"25-34",2020-10-07,0,0,"RI"
"1-4",2020-10-07,0,0,"RI"
"45-54",2020-10-07,11,0,"RI"
"35-44",2020-10-07,10,0,"RI"
"15-24",2020-10-07,0,0,"RI"
"5-14",2020-10-07,0,0,"RI"
"0-1",2020-10-07,0,0,"RI"
"55-64",2020-10-08,77,0,"RI"
"55-64",2020-10-09,77,0,"RI"
"55-64",2020-10-10,77,0,"RI"
"55-64",2020-10-11,77,0,"RI"
"55-64",2020-10-12,77,0,"RI"
"55-64",2020-10-13,77,0,"RI"
"65-74",2020-10-08,195,0,"RI"
"65-74",2020-10-09,195,0,"RI"
"65-74",2020-10-10,195,0,"RI"
"65-74",2020-10-11,195,0,"RI"
"65-74",2020-10-12,195,0,"RI"
"65-74",2020-10-13,195,1,"RI"
"85+",2020-10-08,484,1,"RI"
"85+",2020-10-09,484,1,"RI"
"85+",2020-10-10,484,1,"RI"
"85+",2020-10-11,484,1,"RI"
"85+",2020-10-12,484,1,"RI"
"85+",2020-10-13,484,1,"RI"
"75-84",2020-10-08,280,0,"RI"
"75-84",2020-10-09,280,0,"RI"
"75-84",2020-10-10,280,0,"RI"
"75-84",2020-10-11,280,0,"RI"
"75-84",2020-10-12,280,1,"RI"
"75-84",2020-10-13,280,1,"RI"
"25-34",2020-10-08,0,0,"RI"
"25-34",2020-10-09,0,0,"RI"
"25-34",2020-10-10,0,0,"RI"
"25-34",2020-10-11,0,0,"RI"
"25-34",2020-10-12,0,0,"RI"
"25-34",2020-10-13,0,0,"RI"
"1-4",2020-10-08,0,0,"RI"
"1-4",2020-10-09,0,0,"RI"
"1-4",2020-10-10,0,0,"RI"
"1-4",2020-10-11,0,0,"RI"
"1-4",2020-10-12,0,0,"RI"
"1-4",2020-10-13,0,0,"RI"
"45-54",2020-10-08,11,0,"RI"
"45-54",2020-10-09,11,0,"RI"
"45-54",2020-10-10,11,0,"RI"
"45-54",2020-10-11,11,0,"RI"
"45-54",2020-10-12,11,0,"RI"
"45-54",2020-10-13,11,0,"RI"
"35-44",2020-10-08,10,0,"RI"
"35-44",2020-10-09,10,0,"RI"
"35-44",2020-10-10,10,0,"RI"
"35-44",2020-10-11,10,0,"RI"
"35-44",2020-10-12,10,0,"RI"
"35-44",2020-10-13,10,0,"RI"
"15-24",2020-10-08,0,0,"RI"
"15-24",2020-10-09,0,0,"RI"
"15-24",2020-10-10,0,0,"RI"
"15-24",2020-10-11,0,0,"RI"
"15-24",2020-10-12,0,0,"RI"
"15-24",2020-10-13,0,0,"RI"
"5-14",2020-10-08,0,0,"RI"
"5-14",2020-10-09,0,0,"RI"
"5-14",2020-10-10,0,0,"RI"
"5-14",2020-10-11,0,0,"RI"
"5-14",2020-10-12,0,0,"RI"
"5-14",2020-10-13,0,0,"RI"
"0-1",2020-10-08,0,0,"RI"
"0-1",2020-10-09,0,0,"RI"
"0-1",2020-10-10,0,0,"RI"
"0-1",2020-10-11,0,0,"RI"
"0-1",2020-10-12,0,0,"RI"
"0-1",2020-10-13,0,0,"RI"
"55-64",2020-10-14,77,0,"RI"
"65-74",2020-10-14,196,0,"RI"
"85+",2020-10-14,490,0,"RI"
"75-84",2020-10-14,282,0,"RI"
"25-34",2020-10-14,0,0,"RI"
"1-4",2020-10-14,0,0,"RI"
"45-54",2020-10-14,11,0,"RI"
"35-44",2020-10-14,10,0,"RI"
"15-24",2020-10-14,0,0,"RI"
"5-14",2020-10-14,0,0,"RI"
"0-1",2020-10-14,0,0,"RI"
"55-64",2020-10-15,77,0,"RI"
"55-64",2020-10-16,77,0,"RI"
"55-64",2020-10-17,77,0,"RI"
"55-64",2020-10-18,77,0,"RI"
"55-64",2020-10-19,77,1,"RI"
"55-64",2020-10-20,77,1,"RI"
"65-74",2020-10-15,196,0,"RI"
"65-74",2020-10-16,196,0,"RI"
"65-74",2020-10-17,196,0,"RI"
"65-74",2020-10-18,196,0,"RI"
"65-74",2020-10-19,196,1,"RI"
"65-74",2020-10-20,196,1,"RI"
"85+",2020-10-15,491,1,"RI"
"85+",2020-10-16,492,1,"RI"
"85+",2020-10-17,493,1,"RI"
"85+",2020-10-18,494,1,"RI"
"85+",2020-10-19,495,1,"RI"
"85+",2020-10-20,496,2,"RI"
"75-84",2020-10-15,282,0,"RI"
"75-84",2020-10-16,282,0,"RI"
"75-84",2020-10-17,282,0,"RI"
"75-84",2020-10-18,282,0,"RI"
"75-84",2020-10-19,282,1,"RI"
"75-84",2020-10-20,282,1,"RI"
"25-34",2020-10-15,0,0,"RI"
"25-34",2020-10-16,0,0,"RI"
"25-34",2020-10-17,0,0,"RI"
"25-34",2020-10-18,0,0,"RI"
"25-34",2020-10-19,0,0,"RI"
"25-34",2020-10-20,0,0,"RI"
"1-4",2020-10-15,0,0,"RI"
"1-4",2020-10-16,0,0,"RI"
"1-4",2020-10-17,0,0,"RI"
"1-4",2020-10-18,0,0,"RI"
"1-4",2020-10-19,0,0,"RI"
"1-4",2020-10-20,0,0,"RI"
"45-54",2020-10-15,11,0,"RI"
"45-54",2020-10-16,11,0,"RI"
"45-54",2020-10-17,11,0,"RI"
"45-54",2020-10-18,11,0,"RI"
"45-54",2020-10-19,11,0,"RI"
"45-54",2020-10-20,11,0,"RI"
"35-44",2020-10-15,10,0,"RI"
"35-44",2020-10-16,10,0,"RI"
"35-44",2020-10-17,10,0,"RI"
"35-44",2020-10-18,10,0,"RI"
"35-44",2020-10-19,10,0,"RI"
"35-44",2020-10-20,10,0,"RI"
"15-24",2020-10-15,0,0,"RI"
"15-24",2020-10-16,0,0,"RI"
"15-24",2020-10-17,0,0,"RI"
"15-24",2020-10-18,0,0,"RI"
"15-24",2020-10-19,0,0,"RI"
"15-24",2020-10-20,0,0,"RI"
"5-14",2020-10-15,0,0,"RI"
"5-14",2020-10-16,0,0,"RI"
"5-14",2020-10-17,0,0,"RI"
"5-14",2020-10-18,0,0,"RI"
"5-14",2020-10-19,0,0,"RI"
"5-14",2020-10-20,0,0,"RI"
"0-1",2020-10-15,0,0,"RI"
"0-1",2020-10-16,0,0,"RI"
"0-1",2020-10-17,0,0,"RI"
"0-1",2020-10-18,0,0,"RI"
"0-1",2020-10-19,0,0,"RI"
"0-1",2020-10-20,0,0,"RI"
"55-64",2020-10-21,79,0,"RI"
"65-74",2020-10-21,198,0,"RI"
"85+",2020-10-21,498,1,"RI"
"75-84",2020-10-21,284,0,"RI"
"25-34",2020-10-21,0,0,"RI"
"1-4",2020-10-21,0,0,"RI"
"45-54",2020-10-21,11,0,"RI"
"35-44",2020-10-21,10,0,"RI"
"15-24",2020-10-21,0,0,"RI"
"5-14",2020-10-21,0,0,"RI"
"0-1",2020-10-21,0,0,"RI"
"55-64",2020-10-22,79,0,"RI"
"55-64",2020-10-23,79,0,"RI"
"55-64",2020-10-24,79,0,"RI"
"55-64",2020-10-25,79,0,"RI"
"55-64",2020-10-26,79,1,"RI"
"55-64",2020-10-27,79,1,"RI"
"65-74",2020-10-22,198,1,"RI"
"65-74",2020-10-23,198,1,"RI"
"65-74",2020-10-24,198,1,"RI"
"65-74",2020-10-25,198,1,"RI"
"65-74",2020-10-26,198,1,"RI"
"65-74",2020-10-27,198,1,"RI"
"85+",2020-10-22,500,2,"RI"
"85+",2020-10-23,502,2,"RI"
"85+",2020-10-24,504,2,"RI"
"85+",2020-10-25,506,3,"RI"
"85+",2020-10-26,508,3,"RI"
"85+",2020-10-27,510,3,"RI"
"75-84",2020-10-22,284,0,"RI"
"75-84",2020-10-23,284,1,"RI"
"75-84",2020-10-24,284,1,"RI"
"75-84",2020-10-25,284,1,"RI"
"75-84",2020-10-26,284,1,"RI"
"75-84",2020-10-27,284,1,"RI"
"25-34",2020-10-22,0,0,"RI"
"25-34",2020-10-23,0,0,"RI"
"25-34",2020-10-24,0,0,"RI"
"25-34",2020-10-25,0,0,"RI"
"25-34",2020-10-26,0,0,"RI"
"25-34",2020-10-27,0,0,"RI"
"1-4",2020-10-22,0,0,"RI"
"1-4",2020-10-23,0,0,"RI"
"1-4",2020-10-24,0,0,"RI"
"1-4",2020-10-25,0,0,"RI"
"1-4",2020-10-26,0,0,"RI"
"1-4",2020-10-27,0,0,"RI"
"45-54",2020-10-22,11,0,"RI"
"45-54",2020-10-23,11,0,"RI"
"45-54",2020-10-24,11,0,"RI"
"45-54",2020-10-25,11,0,"RI"
"45-54",2020-10-26,11,0,"RI"
"45-54",2020-10-27,11,0,"RI"
"35-44",2020-10-22,10,0,"RI"
"35-44",2020-10-23,10,0,"RI"
"35-44",2020-10-24,10,0,"RI"
"35-44",2020-10-25,10,0,"RI"
"35-44",2020-10-26,10,0,"RI"
"35-44",2020-10-27,10,0,"RI"
"15-24",2020-10-22,0,0,"RI"
"15-24",2020-10-23,0,0,"RI"
"15-24",2020-10-24,0,0,"RI"
"15-24",2020-10-25,0,0,"RI"
"15-24",2020-10-26,0,0,"RI"
"15-24",2020-10-27,0,0,"RI"
"5-14",2020-10-22,0,0,"RI"
"5-14",2020-10-23,0,0,"RI"
"5-14",2020-10-24,0,0,"RI"
"5-14",2020-10-25,0,0,"RI"
"5-14",2020-10-26,0,0,"RI"
"5-14",2020-10-27,0,0,"RI"
"0-1",2020-10-22,0,0,"RI"
"0-1",2020-10-23,0,0,"RI"
"0-1",2020-10-24,0,0,"RI"
"0-1",2020-10-25,0,0,"RI"
"0-1",2020-10-26,0,0,"RI"
"0-1",2020-10-27,0,0,"RI"
"55-64",2020-10-28,81,0,"RI"
"65-74",2020-10-28,204,0,"RI"
"85+",2020-10-28,515,2,"RI"
"75-84",2020-10-28,289,0,"RI"
"25-34",2020-10-28,0,0,"RI"
"1-4",2020-10-28,0,0,"RI"
"45-54",2020-10-28,11,0,"RI"
"35-44",2020-10-28,10,0,"RI"
"15-24",2020-10-28,0,0,"RI"
"5-14",2020-10-28,0,0,"RI"
"0-1",2020-10-28,0,0,"RI"
"55-64",2020-10-29,81,0,"RI"
"55-64",2020-10-30,81,0,"RI"
"55-64",2020-10-31,81,0,"RI"
"55-64",2020-11-01,81,0,"RI"
"55-64",2020-11-02,81,0,"RI"
"55-64",2020-11-03,81,0,"RI"
"65-74",2020-10-29,204,0,"RI"
"65-74",2020-10-30,204,0,"RI"
"65-74",2020-10-31,204,0,"RI"
"65-74",2020-11-01,204,0,"RI"
"65-74",2020-11-02,204,0,"RI"
"65-74",2020-11-03,204,1,"RI"
"85+",2020-10-29,515,0,"RI"
"85+",2020-10-30,515,0,"RI"
"85+",2020-10-31,515,0,"RI"
"85+",2020-11-01,515,0,"RI"
"85+",2020-11-02,515,0,"RI"
"85+",2020-11-03,515,1,"RI"
"75-84",2020-10-29,289,0,"RI"
"75-84",2020-10-30,289,0,"RI"
"75-84",2020-10-31,289,0,"RI"
"75-84",2020-11-01,289,0,"RI"
"75-84",2020-11-02,289,0,"RI"
"75-84",2020-11-03,289,0,"RI"
"25-34",2020-10-29,0,0,"RI"
"25-34",2020-10-30,0,0,"RI"
"25-34",2020-10-31,0,0,"RI"
"25-34",2020-11-01,0,0,"RI"
"25-34",2020-11-02,0,0,"RI"
"25-34",2020-11-03,0,0,"RI"
"1-4",2020-10-29,0,0,"RI"
"1-4",2020-10-30,0,0,"RI"
"1-4",2020-10-31,0,0,"RI"
"1-4",2020-11-01,0,0,"RI"
"1-4",2020-11-02,0,0,"RI"
"1-4",2020-11-03,0,0,"RI"
"45-54",2020-10-29,11,0,"RI"
"45-54",2020-10-30,11,0,"RI"
"45-54",2020-10-31,11,0,"RI"
"45-54",2020-11-01,11,0,"RI"
"45-54",2020-11-02,11,0,"RI"
"45-54",2020-11-03,11,0,"RI"
"35-44",2020-10-29,10,0,"RI"
"35-44",2020-10-30,10,0,"RI"
"35-44",2020-10-31,10,0,"RI"
"35-44",2020-11-01,10,0,"RI"
"35-44",2020-11-02,10,0,"RI"
"35-44",2020-11-03,10,1,"RI"
"15-24",2020-10-29,0,0,"RI"
"15-24",2020-10-30,0,0,"RI"
"15-24",2020-10-31,0,0,"RI"
"15-24",2020-11-01,0,0,"RI"
"15-24",2020-11-02,0,0,"RI"
"15-24",2020-11-03,0,0,"RI"
"5-14",2020-10-29,0,0,"RI"
"5-14",2020-10-30,0,0,"RI"
"5-14",2020-10-31,0,0,"RI"
"5-14",2020-11-01,0,0,"RI"
"5-14",2020-11-02,0,0,"RI"
"5-14",2020-11-03,0,0,"RI"
"0-1",2020-10-29,0,0,"RI"
"0-1",2020-10-30,0,0,"RI"
"0-1",2020-10-31,0,0,"RI"
"0-1",2020-11-01,0,0,"RI"
"0-1",2020-11-02,0,0,"RI"
"0-1",2020-11-03,0,0,"RI"
"55-64",2020-11-04,81,0,"RI"
"65-74",2020-11-04,205,0,"RI"
"85+",2020-11-04,516,0,"RI"
"75-84",2020-11-04,289,0,"RI"
"25-34",2020-11-04,0,0,"RI"
"1-4",2020-11-04,0,0,"RI"
"45-54",2020-11-04,11,0,"RI"
"35-44",2020-11-04,11,0,"RI"
"15-24",2020-11-04,0,0,"RI"
"5-14",2020-11-04,0,0,"RI"
"0-1",2020-11-04,0,0,"RI"
"55-64",2020-11-05,81,0,"RI"
"55-64",2020-11-06,81,0,"RI"
"55-64",2020-11-07,81,0,"RI"
"55-64",2020-11-08,81,0,"RI"
"55-64",2020-11-09,81,0,"RI"
"55-64",2020-11-10,81,0,"RI"
"55-64",2020-11-11,81,1,"RI"
"65-74",2020-11-05,205,0,"RI"
"65-74",2020-11-06,205,1,"RI"
"65-74",2020-11-07,205,1,"RI"
"65-74",2020-11-08,205,1,"RI"
"65-74",2020-11-09,205,1,"RI"
"65-74",2020-11-10,205,1,"RI"
"65-74",2020-11-11,205,1,"RI"
"85+",2020-11-05,517,1,"RI"
"85+",2020-11-06,518,1,"RI"
"85+",2020-11-07,519,1,"RI"
"85+",2020-11-08,520,1,"RI"
"85+",2020-11-09,521,1,"RI"
"85+",2020-11-10,522,2,"RI"
"85+",2020-11-11,523,2,"RI"
"75-84",2020-11-05,290,1,"RI"
"75-84",2020-11-06,291,1,"RI"
"75-84",2020-11-07,292,1,"RI"
"75-84",2020-11-08,293,1,"RI"
"75-84",2020-11-09,294,2,"RI"
"75-84",2020-11-10,295,2,"RI"
"75-84",2020-11-11,296,2,"RI"
"25-34",2020-11-05,0,0,"RI"
"25-34",2020-11-06,0,0,"RI"
"25-34",2020-11-07,0,0,"RI"
"25-34",2020-11-08,0,0,"RI"
"25-34",2020-11-09,0,0,"RI"
"25-34",2020-11-10,0,0,"RI"
"25-34",2020-11-11,0,0,"RI"
"1-4",2020-11-05,0,0,"RI"
"1-4",2020-11-06,0,0,"RI"
"1-4",2020-11-07,0,0,"RI"
"1-4",2020-11-08,0,0,"RI"
"1-4",2020-11-09,0,0,"RI"
"1-4",2020-11-10,0,0,"RI"
"1-4",2020-11-11,0,0,"RI"
"45-54",2020-11-05,11,0,"RI"
"45-54",2020-11-06,11,0,"RI"
"45-54",2020-11-07,11,0,"RI"
"45-54",2020-11-08,11,0,"RI"
"45-54",2020-11-09,11,0,"RI"
"45-54",2020-11-10,11,0,"RI"
"45-54",2020-11-11,11,0,"RI"
"35-44",2020-11-05,11,0,"RI"
"35-44",2020-11-06,11,0,"RI"
"35-44",2020-11-07,11,0,"RI"
"35-44",2020-11-08,11,0,"RI"
"35-44",2020-11-09,11,0,"RI"
"35-44",2020-11-10,11,0,"RI"
"35-44",2020-11-11,11,0,"RI"
"15-24",2020-11-05,0,0,"RI"
"15-24",2020-11-06,0,0,"RI"
"15-24",2020-11-07,0,0,"RI"
"15-24",2020-11-08,0,0,"RI"
"15-24",2020-11-09,0,0,"RI"
"15-24",2020-11-10,0,0,"RI"
"15-24",2020-11-11,0,0,"RI"
"5-14",2020-11-05,0,0,"RI"
"5-14",2020-11-06,0,0,"RI"
"5-14",2020-11-07,0,0,"RI"
"5-14",2020-11-08,0,0,"RI"
"5-14",2020-11-09,0,0,"RI"
"5-14",2020-11-10,0,0,"RI"
"5-14",2020-11-11,0,0,"RI"
"0-1",2020-11-05,0,0,"RI"
"0-1",2020-11-06,0,0,"RI"
"0-1",2020-11-07,0,0,"RI"
"0-1",2020-11-08,0,0,"RI"
"0-1",2020-11-09,0,0,"RI"
"0-1",2020-11-10,0,0,"RI"
"0-1",2020-11-11,0,0,"RI"
"55-64",2020-11-12,82,0,"RI"
"65-74",2020-11-12,211,0,"RI"
"85+",2020-11-12,526,1,"RI"
"75-84",2020-11-12,300,1,"RI"
"25-34",2020-11-12,0,0,"RI"
"1-4",2020-11-12,0,0,"RI"
"45-54",2020-11-12,11,0,"RI"
"35-44",2020-11-12,11,0,"RI"
"15-24",2020-11-12,0,0,"RI"
"5-14",2020-11-12,0,0,"RI"
"0-1",2020-11-12,0,0,"RI"
"55-64",2020-11-13,82,0,"RI"
"55-64",2020-11-14,82,0,"RI"
"55-64",2020-11-15,82,0,"RI"
"55-64",2020-11-16,82,0,"RI"
"55-64",2020-11-17,82,1,"RI"
"65-74",2020-11-13,211,0,"RI"
"65-74",2020-11-14,211,0,"RI"
"65-74",2020-11-15,211,0,"RI"
"65-74",2020-11-16,211,0,"RI"
"65-74",2020-11-17,211,1,"RI"
"85+",2020-11-13,527,1,"RI"
"85+",2020-11-14,528,1,"RI"
"85+",2020-11-15,529,1,"RI"
"85+",2020-11-16,530,1,"RI"
"85+",2020-11-17,531,2,"RI"
"75-84",2020-11-13,300,0,"RI"
"75-84",2020-11-14,300,0,"RI"
"75-84",2020-11-15,300,0,"RI"
"75-84",2020-11-16,300,1,"RI"
"75-84",2020-11-17,300,1,"RI"
"25-34",2020-11-13,0,0,"RI"
"25-34",2020-11-14,0,0,"RI"
"25-34",2020-11-15,0,0,"RI"
"25-34",2020-11-16,0,0,"RI"
"25-34",2020-11-17,0,0,"RI"
"1-4",2020-11-13,0,0,"RI"
"1-4",2020-11-14,0,0,"RI"
"1-4",2020-11-15,0,0,"RI"
"1-4",2020-11-16,0,0,"RI"
"1-4",2020-11-17,0,0,"RI"
"45-54",2020-11-13,11,0,"RI"
"45-54",2020-11-14,11,0,"RI"
"45-54",2020-11-15,11,0,"RI"
"45-54",2020-11-16,11,0,"RI"
"45-54",2020-11-17,11,0,"RI"
"35-44",2020-11-13,11,0,"RI"
"35-44",2020-11-14,11,0,"RI"
"35-44",2020-11-15,11,0,"RI"
"35-44",2020-11-16,11,0,"RI"
"35-44",2020-11-17,11,1,"RI"
"15-24",2020-11-13,0,0,"RI"
"15-24",2020-11-14,0,0,"RI"
"15-24",2020-11-15,0,0,"RI"
"15-24",2020-11-16,0,0,"RI"
"15-24",2020-11-17,0,0,"RI"
"5-14",2020-11-13,0,0,"RI"
"5-14",2020-11-14,0,0,"RI"
"5-14",2020-11-15,0,0,"RI"
"5-14",2020-11-16,0,0,"RI"
"5-14",2020-11-17,0,0,"RI"
"0-1",2020-11-13,0,0,"RI"
"0-1",2020-11-14,0,0,"RI"
"0-1",2020-11-15,0,0,"RI"
"0-1",2020-11-16,0,0,"RI"
"0-1",2020-11-17,0,0,"RI"
"55-64",2020-11-18,83,0,"RI"
"65-74",2020-11-18,212,0,"RI"
"85+",2020-11-18,533,1,"RI"
"75-84",2020-11-18,302,0,"RI"
"25-34",2020-11-18,0,0,"RI"
"1-4",2020-11-18,0,0,"RI"
"45-54",2020-11-18,11,0,"RI"
"35-44",2020-11-18,12,0,"RI"
"15-24",2020-11-18,0,0,"RI"
"5-14",2020-11-18,0,0,"RI"
"0-1",2020-11-18,0,0,"RI"
"55-64",2020-11-19,83,0,"RI"
"55-64",2020-11-20,83,1,"RI"
"55-64",2020-11-21,83,1,"RI"
"55-64",2020-11-22,83,1,"RI"
"55-64",2020-11-23,83,1,"RI"
"55-64",2020-11-24,83,1,"RI"
"65-74",2020-11-19,213,1,"RI"
"65-74",2020-11-20,214,1,"RI"
"65-74",2020-11-21,215,1,"RI"
"65-74",2020-11-22,216,1,"RI"
"65-74",2020-11-23,217,1,"RI"
"65-74",2020-11-24,218,2,"RI"
"85+",2020-11-19,535,3,"RI"
"85+",2020-11-20,537,3,"RI"
"85+",2020-11-21,539,3,"RI"
"85+",2020-11-22,541,3,"RI"
"85+",2020-11-23,543,3,"RI"
"85+",2020-11-24,545,3,"RI"
"75-84",2020-11-19,304,2,"RI"
"75-84",2020-11-20,306,2,"RI"
"75-84",2020-11-21,308,2,"RI"
"75-84",2020-11-22,310,2,"RI"
"75-84",2020-11-23,312,2,"RI"
"75-84",2020-11-24,314,2,"RI"
"25-34",2020-11-19,0,0,"RI"
"25-34",2020-11-20,0,0,"RI"
"25-34",2020-11-21,0,0,"RI"
"25-34",2020-11-22,0,0,"RI"
"25-34",2020-11-23,0,0,"RI"
"25-34",2020-11-24,0,0,"RI"
"1-4",2020-11-19,0,0,"RI"
"1-4",2020-11-20,0,0,"RI"
"1-4",2020-11-21,0,0,"RI"
"1-4",2020-11-22,0,0,"RI"
"1-4",2020-11-23,0,0,"RI"
"1-4",2020-11-24,0,0,"RI"
"45-54",2020-11-19,11,0,"RI"
"45-54",2020-11-20,11,0,"RI"
"45-54",2020-11-21,11,0,"RI"
"45-54",2020-11-22,11,0,"RI"
"45-54",2020-11-23,11,0,"RI"
"45-54",2020-11-24,11,1,"RI"
"35-44",2020-11-19,12,0,"RI"
"35-44",2020-11-20,12,0,"RI"
"35-44",2020-11-21,12,0,"RI"
"35-44",2020-11-22,12,0,"RI"
"35-44",2020-11-23,12,0,"RI"
"35-44",2020-11-24,12,1,"RI"
"15-24",2020-11-19,0,0,"RI"
"15-24",2020-11-20,0,0,"RI"
"15-24",2020-11-21,0,0,"RI"
"15-24",2020-11-22,0,0,"RI"
"15-24",2020-11-23,0,0,"RI"
"15-24",2020-11-24,0,0,"RI"
"5-14",2020-11-19,0,0,"RI"
"5-14",2020-11-20,0,0,"RI"
"5-14",2020-11-21,0,0,"RI"
"5-14",2020-11-22,0,0,"RI"
"5-14",2020-11-23,0,0,"RI"
"5-14",2020-11-24,0,0,"RI"
"0-1",2020-11-19,0,0,"RI"
"0-1",2020-11-20,0,0,"RI"
"0-1",2020-11-21,0,0,"RI"
"0-1",2020-11-22,0,0,"RI"
"0-1",2020-11-23,0,0,"RI"
"0-1",2020-11-24,0,0,"RI"
"55-64",2020-11-25,88,0,"RI"
"65-74",2020-11-25,220,1,"RI"
"85+",2020-11-25,553,2,"RI"
"75-84",2020-11-25,316,2,"RI"
"25-34",2020-11-25,0,0,"RI"
"1-4",2020-11-25,0,0,"RI"
"45-54",2020-11-25,12,0,"RI"
"35-44",2020-11-25,13,0,"RI"
"15-24",2020-11-25,0,0,"RI"
"5-14",2020-11-25,0,0,"RI"
"0-1",2020-11-25,0,0,"RI"
"55-64",2020-11-26,88,0,"RI"
"55-64",2020-11-27,88,0,"RI"
"55-64",2020-11-28,88,0,"RI"
"55-64",2020-11-29,88,0,"RI"
"55-64",2020-11-30,88,0,"RI"
"55-64",2020-12-01,88,0,"RI"
"65-74",2020-11-26,220,0,"RI"
"65-74",2020-11-27,220,0,"RI"
"65-74",2020-11-28,220,0,"RI"
"65-74",2020-11-29,220,1,"RI"
"65-74",2020-11-30,220,1,"RI"
"65-74",2020-12-01,220,1,"RI"
"85+",2020-11-26,554,1,"RI"
"85+",2020-11-27,555,1,"RI"
"85+",2020-11-28,556,2,"RI"
"85+",2020-11-29,557,2,"RI"
"85+",2020-11-30,558,2,"RI"
"85+",2020-12-01,559,2,"RI"
"75-84",2020-11-26,317,1,"RI"
"75-84",2020-11-27,318,1,"RI"
"75-84",2020-11-28,319,1,"RI"
"75-84",2020-11-29,320,2,"RI"
"75-84",2020-11-30,321,2,"RI"
"75-84",2020-12-01,322,2,"RI"
"25-34",2020-11-26,0,0,"RI"
"25-34",2020-11-27,0,0,"RI"
"25-34",2020-11-28,0,0,"RI"
"25-34",2020-11-29,0,0,"RI"
"25-34",2020-11-30,0,0,"RI"
"25-34",2020-12-01,0,0,"RI"
"1-4",2020-11-26,0,0,"RI"
"1-4",2020-11-27,0,0,"RI"
"1-4",2020-11-28,0,0,"RI"
"1-4",2020-11-29,0,0,"RI"
"1-4",2020-11-30,0,0,"RI"
"1-4",2020-12-01,0,0,"RI"
"45-54",2020-11-26,13,1,"RI"
"45-54",2020-11-27,14,1,"RI"
"45-54",2020-11-28,15,1,"RI"
"45-54",2020-11-29,16,2,"RI"
"45-54",2020-11-30,17,2,"RI"
"45-54",2020-12-01,18,2,"RI"
"35-44",2020-11-26,13,0,"RI"
"35-44",2020-11-27,13,0,"RI"
"35-44",2020-11-28,13,0,"RI"
"35-44",2020-11-29,13,0,"RI"
"35-44",2020-11-30,13,0,"RI"
"35-44",2020-12-01,13,0,"RI"
"15-24",2020-11-26,0,0,"RI"
"15-24",2020-11-27,0,0,"RI"
"15-24",2020-11-28,0,0,"RI"
"15-24",2020-11-29,0,0,"RI"
"15-24",2020-11-30,0,0,"RI"
"15-24",2020-12-01,0,0,"RI"
"5-14",2020-11-26,0,0,"RI"
"5-14",2020-11-27,0,0,"RI"
"5-14",2020-11-28,0,0,"RI"
"5-14",2020-11-29,0,0,"RI"
"5-14",2020-11-30,0,0,"RI"
"5-14",2020-12-01,0,0,"RI"
"0-1",2020-11-26,0,0,"RI"
"0-1",2020-11-27,0,0,"RI"
"0-1",2020-11-28,0,0,"RI"
"0-1",2020-11-29,0,0,"RI"
"0-1",2020-11-30,0,0,"RI"
"0-1",2020-12-01,0,0,"RI"
"55-64",2020-12-02,88,0,"RI"
"65-74",2020-12-02,223,0,"RI"
"85+",2020-12-02,564,1,"RI"
"75-84",2020-12-02,326,1,"RI"
"25-34",2020-12-02,0,0,"RI"
"1-4",2020-12-02,0,0,"RI"
"45-54",2020-12-02,22,1,"RI"
"35-44",2020-12-02,13,0,"RI"
"15-24",2020-12-02,0,0,"RI"
"5-14",2020-12-02,0,0,"RI"
"0-1",2020-12-02,0,0,"RI"
"55-64",2020-12-03,88,0,"RI"
"55-64",2020-12-04,88,0,"RI"
"55-64",2020-12-05,88,0,"RI"
"55-64",2020-12-06,88,1,"RI"
"55-64",2020-12-07,88,1,"RI"
"55-64",2020-12-08,88,1,"RI"
"65-74",2020-12-03,224,1,"RI"
"65-74",2020-12-04,225,1,"RI"
"65-74",2020-12-05,226,1,"RI"
"65-74",2020-12-06,227,1,"RI"
"65-74",2020-12-07,228,1,"RI"
"65-74",2020-12-08,229,2,"RI"
"85+",2020-12-03,566,2,"RI"
"85+",2020-12-04,568,2,"RI"
"85+",2020-12-05,570,3,"RI"
