Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,5-14 years,0,51,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,15-24 years,,218,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,18-29 years,,383,,,,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,25-34 years,,506,16,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,30-49 years,58,1839,75,22,,114,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,35-44 years,31,874,40,15,,58,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,45-54 years,81,1776,88,29,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,50-64 years,272,5241,348,123,19,516,
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,55-64 years,211,4130,281,97,17,412,
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,65-74 years,492,6794,502,221,,780,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,75-84 years,772,9882,658,270,15,1173,
01/27/2021,01/01/2020,01/23/2021,Virginia,Female,85 years and over,1305,14728,883,320,20,1887,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,All Ages,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,1-4 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,5-14 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,15-24 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,18-29 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,25-34 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,35-44 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,45-54 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,50-64 years,,,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,55-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,65-74 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,75-84 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Virginia,Unknown,85 years and over,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,All Sexes,All Ages,3525,63817,5028,1891,160,6817,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,All Ages,1892,33464,2778,1081,93,3680,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,Under 1 year,0,199,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,0-17 years,0,368,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,1-4 years,0,38,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,5-14 years,0,63,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,15-24 years,,517,,,,12,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,18-29 years,,896,18,,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,25-34 years,10,922,22,,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,30-49 years,68,2487,109,38,,147,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,35-44 years,32,1222,53,14,,74,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,45-54 years,86,2077,133,54,,171,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Male,50-64 years,278,6085,447,176,23,571,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,55-64 years,223,4798,360,143,20,459,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,65-74 years,430,7489,721,254,27,924,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,75-84 years,534,8225,749,309,14,988,
01/27/2021,01/01/2020,01/23/2021,Washington,Male,85 years and over,573,7914,727,299,14,1015,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,All Ages,1633,30351,2250,810,67,3137,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,Under 1 year,0,161,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,0-17 years,,265,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,1-4 years,0,24,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,5-14 years,,50,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,15-24 years,,173,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,18-29 years,,296,12,,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,25-34 years,,366,16,,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,30-49 years,35,1349,73,25,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,35-44 years,19,658,33,12,,44,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,45-54 years,44,1316,99,27,,119,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Female,50-64 years,158,3929,331,91,13,411,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,55-64 years,129,3091,263,76,12,328,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,65-74 years,292,5450,449,175,10,576,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,75-84 years,443,7242,572,240,19,792,
01/27/2021,01/01/2020,01/23/2021,Washington,Female,85 years and over,698,11820,807,276,14,1242,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,Under 1 year,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,0-17 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,1-4 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,5-14 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,15-24 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,18-29 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,25-34 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,30-49 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,35-44 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,45-54 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,50-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,55-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,65-74 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,75-84 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Washington,Unknown,85 years and over,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,All Sexes,All Ages,1173,22018,1871,513,68,2599,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,All Ages,593,11741,997,283,37,1344,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,Under 1 year,0,62,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,0-17 years,0,107,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,1-4 years,0,11,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,5-14 years,0,23,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,15-24 years,0,112,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,18-29 years,,241,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,25-34 years,,332,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,30-49 years,,1078,36,0,,50,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,35-44 years,,536,19,0,,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,45-54 years,19,836,35,,,53,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,50-64 years,62,2369,150,30,,189,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,55-64 years,48,1883,131,24,,160,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,65-74 years,162,2831,272,83,,360,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,75-84 years,209,2980,326,109,,435,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Male,85 years and over,152,2135,208,60,,304,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,All Ages,579,10271,874,230,31,1254,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,Under 1 year,0,34,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,0-17 years,0,62,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,5-14 years,0,10,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,15-24 years,0,40,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,18-29 years,,99,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,25-34 years,,152,,0,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,30-49 years,12,544,35,,,47,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,35-44 years,,250,12,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,45-54 years,14,517,42,,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,50-64 years,50,1510,133,17,,173,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,55-64 years,42,1204,108,12,,143,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,65-74 years,122,1995,191,58,,262,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,75-84 years,159,2677,236,74,,326,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Female,85 years and over,234,3384,275,78,,438,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Unknown,All Ages,,,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,West Virginia,Unknown,Under 1 year,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Unknown,0-17 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,West Virginia,Unknown,1-4 years,0,0,0,0,0,0,
