"","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_federal","region_census","region_census_sub","consortium","region_census_sub_revised","region_same_as_census","governor_party"
"4085","TN",2020-04-07,4139,72,337,7,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4086","TN",2020-04-08,4363,80,224,8,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4087","TN",2020-04-09,4634,94,271,14,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4088","TN",2020-04-10,4891,98,257,4,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4089","TN",2020-04-11,5132,106,241,8,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4090","TN",2020-04-12,5508,106,376,0,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4091","TN",2020-04-13,5610,109,102,3,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4092","TN",2020-04-14,5827,124,217,15,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4093","TN",2020-04-15,5827,124,0,0,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4094","TN",2020-04-16,6375,136,548,12,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4095","TN",2020-04-17,6375,141,0,5,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4096","TN",2020-04-18,6589,142,214,1,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4097","TN",2020-04-19,7070,148,481,6,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4098","TN",2020-04-20,7238,152,168,4,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4099","TN",2020-04-21,7394,157,156,5,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4100","TN",2020-04-22,7394,157,0,0,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4101","TN",2020-04-23,8266,171,872,14,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4102","TN",2020-04-24,8728,171,462,0,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4103","TN",2020-04-25,9189,177,461,6,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4104","TN",2020-04-26,9667,181,478,4,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4105","TN",2020-04-27,9918,184,251,3,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4106","TN",2020-04-28,10052,188,134,4,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4107","TN",2020-04-29,10366,195,314,7,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4108","TN",2020-04-30,10735,199,369,4,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4109","TN",2020-05-01,11891,204,1156,5,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4110","TN",2020-05-02,12661,209,770,5,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4111","TN",2020-05-03,13177,210,516,1,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4112","TN",2020-05-04,13571,219,394,9,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4113","TN",2020-05-05,13690,226,119,7,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4114","TN",2020-05-06,13938,239,248,13,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4115","TN",2020-05-07,14096,239,158,0,"Tennessee",160,6600299,3,"South","East South Central","","East South Central",1,"R"
"4117","TX",2020-02-01,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4118","TX",2020-02-02,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4119","TX",2020-02-03,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4120","TX",2020-02-04,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4121","TX",2020-02-05,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4122","TX",2020-02-06,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4123","TX",2020-02-07,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4124","TX",2020-02-08,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4125","TX",2020-02-09,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4126","TX",2020-02-10,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4127","TX",2020-02-11,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4128","TX",2020-02-12,0,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4129","TX",2020-02-13,1,0,1,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4130","TX",2020-02-14,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4131","TX",2020-02-15,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4132","TX",2020-02-16,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4133","TX",2020-02-17,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4134","TX",2020-02-18,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4135","TX",2020-02-19,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4136","TX",2020-02-20,1,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4137","TX",2020-02-21,3,0,2,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4138","TX",2020-02-22,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4139","TX",2020-02-23,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4140","TX",2020-02-24,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4141","TX",2020-02-25,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4142","TX",2020-02-26,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4143","TX",2020-02-27,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4144","TX",2020-02-28,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4145","TX",2020-02-29,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4146","TX",2020-03-01,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4147","TX",2020-03-02,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4148","TX",2020-03-03,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4149","TX",2020-03-04,3,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4150","TX",2020-03-05,4,0,1,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4151","TX",2020-03-06,5,0,1,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4152","TX",2020-03-07,9,0,4,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4153","TX",2020-03-08,12,0,3,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4154","TX",2020-03-09,14,0,2,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4155","TX",2020-03-10,14,0,0,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4156","TX",2020-03-11,21,0,7,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4157","TX",2020-03-12,27,0,6,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4158","TX",2020-03-13,43,0,16,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4159","TX",2020-03-14,57,0,14,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4160","TX",2020-03-15,72,0,15,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4161","TX",2020-03-16,85,0,13,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4162","TX",2020-03-17,110,1,25,1,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4163","TX",2020-03-18,173,3,63,2,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4164","TX",2020-03-19,260,5,87,2,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4165","TX",2020-03-20,394,5,134,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4166","TX",2020-03-21,581,5,187,0,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4167","TX",2020-03-22,643,7,62,2,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4168","TX",2020-03-23,758,9,115,2,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4169","TX",2020-03-24,955,12,197,3,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4170","TX",2020-03-25,1229,15,274,3,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4171","TX",2020-03-26,1563,21,334,6,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4172","TX",2020-03-27,1937,26,374,5,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4173","TX",2020-03-28,2455,30,518,4,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4174","TX",2020-03-29,2792,37,337,7,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4175","TX",2020-03-30,3147,45,355,8,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4176","TX",2020-03-31,3809,54,662,9,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4177","TX",2020-04-01,4355,66,546,12,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4178","TX",2020-04-02,5069,77,714,11,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4179","TX",2020-04-03,5734,100,665,23,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4180","TX",2020-04-04,6567,116,833,16,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4181","TX",2020-04-05,7209,136,642,20,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4182","TX",2020-04-06,8043,150,834,14,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4183","TX",2020-04-07,8925,160,882,10,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4184","TX",2020-04-08,9777,189,852,29,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4185","TX",2020-04-09,11208,210,1431,21,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4186","TX",2020-04-10,12105,238,897,28,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4187","TX",2020-04-11,13023,266,918,28,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4188","TX",2020-04-12,13677,283,654,17,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4189","TX",2020-04-13,14275,305,598,22,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4190","TX",2020-04-14,15006,342,731,37,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4191","TX",2020-04-15,15907,375,901,33,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4192","TX",2020-04-16,16876,414,969,39,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4193","TX",2020-04-17,17849,451,973,37,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4194","TX",2020-04-18,18704,476,855,25,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4195","TX",2020-04-19,19260,490,556,14,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4196","TX",2020-04-20,19751,507,491,17,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4197","TX",2020-04-21,20574,533,823,26,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4198","TX",2020-04-22,21321,556,747,23,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4199","TX",2020-04-23,22650,604,1329,48,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4200","TX",2020-04-24,23642,624,992,20,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4201","TX",2020-04-25,24153,638,511,14,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4202","TX",2020-04-26,24967,651,814,13,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4203","TX",2020-04-27,25321,666,354,15,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4204","TX",2020-04-28,26357,719,1036,53,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4205","TX",2020-04-29,27257,754,900,35,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4206","TX",2020-04-30,28727,812,1470,58,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4207","TX",2020-05-01,29692,840,965,28,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4208","TX",2020-05-02,30917,863,1225,23,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4209","TX",2020-05-03,31998,878,1081,15,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4210","TX",2020-05-04,32783,901,785,23,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4211","TX",2020-05-05,33912,925,1129,24,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4212","TX",2020-05-06,34928,954,1016,29,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4213","TX",2020-05-07,36036,985,1108,31,"Texas",105,27469114,6,"South","West South Central","","West South Central",1,"R"
"4215","UT",2020-02-01,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4216","UT",2020-02-02,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4217","UT",2020-02-03,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4218","UT",2020-02-04,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4219","UT",2020-02-05,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4220","UT",2020-02-06,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4221","UT",2020-02-07,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4222","UT",2020-02-08,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4223","UT",2020-02-09,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4224","UT",2020-02-10,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4225","UT",2020-02-11,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4226","UT",2020-02-12,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4227","UT",2020-02-13,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4228","UT",2020-02-14,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4229","UT",2020-02-15,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4230","UT",2020-02-16,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4231","UT",2020-02-17,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4232","UT",2020-02-18,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4233","UT",2020-02-19,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4234","UT",2020-02-20,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4235","UT",2020-02-21,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4236","UT",2020-02-22,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4237","UT",2020-02-23,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4238","UT",2020-02-24,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4239","UT",2020-02-25,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4240","UT",2020-02-26,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4241","UT",2020-02-27,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4242","UT",2020-02-28,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4243","UT",2020-02-29,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4244","UT",2020-03-01,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4245","UT",2020-03-02,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4246","UT",2020-03-03,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4247","UT",2020-03-04,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4248","UT",2020-03-05,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4249","UT",2020-03-06,0,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4250","UT",2020-03-07,1,0,1,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4251","UT",2020-03-08,1,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4252","UT",2020-03-09,1,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4253","UT",2020-03-10,2,0,1,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4254","UT",2020-03-11,3,0,1,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4255","UT",2020-03-12,5,0,2,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4256","UT",2020-03-13,9,0,4,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4257","UT",2020-03-14,10,0,1,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4258","UT",2020-03-15,28,0,18,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4259","UT",2020-03-16,39,0,11,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4260","UT",2020-03-17,51,0,12,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4261","UT",2020-03-18,51,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4262","UT",2020-03-19,80,0,29,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4263","UT",2020-03-20,80,0,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4264","UT",2020-03-21,136,0,56,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4265","UT",2020-03-22,162,1,26,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4266","UT",2020-03-23,257,1,95,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4267","UT",2020-03-24,298,1,41,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4268","UT",2020-03-25,340,1,42,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4269","UT",2020-03-26,396,1,56,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4270","UT",2020-03-27,472,1,76,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4271","UT",2020-03-28,602,1,130,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4272","UT",2020-03-29,720,2,118,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4273","UT",2020-03-30,798,4,78,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4274","UT",2020-03-31,888,5,90,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4275","UT",2020-04-01,888,5,0,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4276","UT",2020-04-02,1092,7,204,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4277","UT",2020-04-03,1255,7,163,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4278","UT",2020-04-04,1435,8,180,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4279","UT",2020-04-05,1608,8,173,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4280","UT",2020-04-06,1685,13,77,5,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4281","UT",2020-04-07,1746,13,61,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4282","UT",2020-04-08,1855,13,109,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4283","UT",2020-04-09,1856,13,1,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4284","UT",2020-04-10,2103,17,247,4,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4285","UT",2020-04-11,2207,18,104,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4286","UT",2020-04-12,2303,18,96,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4287","UT",2020-04-13,2363,18,60,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4288","UT",2020-04-14,2417,18,54,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4289","UT",2020-04-15,2548,20,131,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4290","UT",2020-04-16,2683,20,135,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4291","UT",2020-04-17,2793,23,110,3,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4292","UT",2020-04-18,2917,25,124,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4293","UT",2020-04-19,3069,27,152,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4294","UT",2020-04-20,3213,28,144,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4295","UT",2020-04-21,3297,32,84,4,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4296","UT",2020-04-22,3445,32,148,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4297","UT",2020-04-23,3612,35,167,3,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4298","UT",2020-04-24,3782,39,170,4,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4299","UT",2020-04-25,3948,41,166,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4300","UT",2020-04-26,4123,41,175,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4301","UT",2020-04-27,4236,41,113,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4302","UT",2020-04-28,4345,41,109,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4303","UT",2020-04-29,4497,45,152,4,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4304","UT",2020-04-30,4672,46,175,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4305","UT",2020-05-01,4828,46,156,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4306","UT",2020-05-02,4985,49,157,3,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4307","UT",2020-05-03,5175,50,190,1,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4308","UT",2020-05-04,5317,50,142,0,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4309","UT",2020-05-05,5449,56,132,6,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4310","UT",2020-05-06,5595,58,146,2,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4311","UT",2020-05-07,5724,61,129,3,"Utah",36,2995919,8,"West","Mountain","","Mountain",1,"R"
"4313","VA",2020-02-01,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4314","VA",2020-02-02,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4315","VA",2020-02-03,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4316","VA",2020-02-04,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4317","VA",2020-02-05,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4318","VA",2020-02-06,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4319","VA",2020-02-07,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4320","VA",2020-02-08,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4321","VA",2020-02-09,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4322","VA",2020-02-10,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4323","VA",2020-02-11,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4324","VA",2020-02-12,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4325","VA",2020-02-13,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4326","VA",2020-02-14,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4327","VA",2020-02-15,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4328","VA",2020-02-16,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4329","VA",2020-02-17,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4330","VA",2020-02-18,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4331","VA",2020-02-19,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4332","VA",2020-02-20,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4333","VA",2020-02-21,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
"4334","VA",2020-02-22,0,0,0,0,"Virginia",212,8382993,3,"South","South Atlantic","","South Atlantic",1,"D"
