Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
10/22/2020,Chickahominy,70-79,167,37,11
10/22/2020,Pittsylvania-Danville,20-29,375,2,0
10/22/2020,Loudoun,50-59,1149,92,4
10/22/2020,Richmond,30-39,1027,53,1
10/22/2020,Thomas Jefferson,Missing,5,0,0
10/22/2020,Rappahannock Rapidan,80+,101,25,27
10/22/2020,Lord Fairfax,Missing,4,0,0
10/22/2020,Cumberland Plateau,50-59,192,19,1
10/22/2020,Loudoun,Missing,72,0,1
10/22/2020,Southside,50-59,272,17,3
10/22/2020,Chesterfield,20-29,1356,20,0
10/22/2020,Norfolk,70-79,218,78,23
10/22/2020,Alleghany,10-19,270,2,0
10/22/2020,Crater,80+,212,43,45
10/22/2020,Portsmouth,Missing,24,1,0
10/22/2020,Western Tidewater,10-19,294,0,0
10/22/2020,Chesterfield,10-19,767,1,0
10/22/2020,Southside,60-69,241,22,9
10/22/2020,Western Tidewater,30-39,638,22,2
10/22/2020,Central Shenandoah,0-9,166,0,0
10/22/2020,Henrico,80+,509,118,113
10/22/2020,Alexandria,0-9,289,3,0
10/22/2020,Pittsylvania-Danville,40-49,363,17,3
10/22/2020,Henrico,20-29,1091,22,1
10/22/2020,Roanoke,60-69,210,17,1
10/22/2020,Peninsula,30-39,903,19,3
10/22/2020,Alleghany,60-69,231,24,1
10/22/2020,Prince William,70-79,516,145,64
10/22/2020,Norfolk,60-69,483,99,22
10/22/2020,Southside,40-49,279,6,0
10/22/2020,Chesterfield,30-39,1397,46,1
10/22/2020,Loudoun,70-79,235,65,21
10/22/2020,Central Virginia,40-49,557,9,1
10/22/2020,New River,Missing,15,0,0
10/22/2020,Chickahominy,20-29,392,4,0
10/22/2020,New River,0-9,44,2,0
10/22/2020,Cumberland Plateau,0-9,48,0,0
10/22/2020,Three Rivers,70-79,126,26,14
10/22/2020,Rappahannock Rapidan,40-49,504,27,3
10/22/2020,Hampton,0-9,59,0,0
10/22/2020,Piedmont,50-59,361,31,4
10/22/2020,Rappahannock,20-29,1173,23,0
10/22/2020,West Piedmont,20-29,392,5,0
10/22/2020,Arlington,70-79,223,86,38
10/22/2020,Chickahominy,50-59,380,35,1
10/22/2020,Alleghany,40-49,337,9,0
10/22/2020,Prince William,50-59,2363,258,25
10/22/2020,Mount Rogers,0-9,104,2,0
10/22/2020,Eastern Shore,0-9,30,2,0
10/22/2020,Thomas Jefferson,60-69,307,45,7
10/22/2020,Pittsylvania-Danville,70-79,158,34,8
10/22/2020,Chesterfield,80+,252,51,56
10/22/2020,Richmond,0-9,188,6,0
10/22/2020,Chesapeake,80+,201,80,35
10/22/2020,Peninsula,40-49,701,18,2
10/22/2020,Henrico,0-9,228,6,0
10/22/2020,Lenowisco,80+,92,19,6
10/22/2020,Alleghany,0-9,63,0,0
10/22/2020,Mount Rogers,40-49,451,12,2
10/22/2020,Eastern Shore,40-49,272,13,2
10/22/2020,Central Virginia,60-69,441,37,9
10/22/2020,Richmond,10-19,497,6,0
10/22/2020,Pittsylvania-Danville,60-69,325,43,11
10/22/2020,Pittsylvania-Danville,Missing,2,0,0
10/22/2020,Chesterfield,60-69,658,98,26
10/22/2020,Southside,10-19,87,2,1
10/22/2020,New River,80+,64,9,12
10/22/2020,Central Virginia,50-59,627,23,5
10/22/2020,Hampton,70-79,107,17,6
10/22/2020,Pittsylvania-Danville,10-19,188,1,0
10/22/2020,Richmond,60-69,405,101,10
10/22/2020,Chickahominy,40-49,297,16,1
10/22/2020,Three Rivers,80+,108,20,18
10/22/2020,Rappahannock,30-39,1008,33,0
10/22/2020,Lord Fairfax,60-69,373,66,18
10/22/2020,Western Tidewater,0-9,131,1,0
10/22/2020,Rappahannock,70-79,256,63,21
10/22/2020,Prince William,80+,328,105,93
10/22/2020,Hampton,80+,60,9,6
10/22/2020,Alexandria,80+,128,37,31
10/22/2020,Mount Rogers,60-69,419,49,13
10/22/2020,Eastern Shore,60-69,208,32,8
10/22/2020,Lord Fairfax,70-79,242,70,29
10/22/2020,New River,30-39,236,5,0
10/22/2020,Chesapeake,10-19,412,4,0
10/22/2020,Hampton,40-49,283,17,1
10/22/2020,Peninsula,Missing,59,0,0
10/22/2020,Henrico,70-79,377,88,55
10/22/2020,Western Tidewater,20-29,610,6,0
10/22/2020,Peninsula,0-9,177,1,0
10/22/2020,Loudoun,40-49,1427,85,1
10/22/2020,Piedmont,60-69,298,28,11
10/22/2020,West Piedmont,0-9,72,1,0
10/22/2020,Rappahannock Rapidan,70-79,121,27,13
10/22/2020,Central Shenandoah,70-79,275,70,22
10/22/2020,Chesapeake,30-39,867,28,0
10/22/2020,Chickahominy,0-9,57,0,0
10/22/2020,Prince William,0-9,792,13,0
10/22/2020,Eastern Shore,50-59,301,26,6
10/22/2020,Mount Rogers,50-59,533,42,6
10/22/2020,Loudoun,10-19,1062,3,0
10/22/2020,Southside,80+,127,15,15
10/22/2020,Central Virginia,80+,191,36,30
10/22/2020,Rappahannock,Missing,42,2,0
10/22/2020,Rappahannock Rapidan,30-39,538,21,1
10/22/2020,New River,50-59,202,8,1
10/22/2020,Richmond,80+,141,42,20
10/22/2020,Mount Rogers,20-29,507,1,0
10/22/2020,Eastern Shore,20-29,221,6,0
10/22/2020,Hampton,10-19,144,0,0
10/22/2020,Portsmouth,0-9,83,6,0
10/22/2020,Crater,70-79,315,59,34
10/22/2020,Pittsylvania-Danville,30-39,332,4,1
10/22/2020,Loudoun,20-29,1352,20,0
10/22/2020,Crater,60-69,570,80,26
10/22/2020,Loudoun,80+,251,68,92
10/22/2020,Arlington,80+,232,95,75
10/22/2020,Virginia Beach,10-19,636,1,0
10/22/2020,Mount Rogers,80+,397,90,80
10/22/2020,Eastern Shore,80+,59,27,21
10/22/2020,Crater,10-19,290,2,0
10/22/2020,Lenowisco,30-39,192,6,1
10/22/2020,Norfolk,Missing,45,1,0
10/22/2020,Henrico,Missing,60,1,1
10/22/2020,New River,40-49,217,8,0
10/22/2020,Central Virginia,0-9,129,0,0
10/22/2020,New River,70-79,102,20,11
10/22/2020,Loudoun,0-9,335,4,0
10/22/2020,Central Virginia,70-79,295,44,13
10/22/2020,Southside,0-9,42,0,0
10/22/2020,Three Rivers,40-49,330,19,2
10/22/2020,Chickahominy,30-39,319,6,0
10/22/2020,Central Shenandoah,60-69,536,64,17
10/22/2020,Western Tidewater,60-69,631,54,24
10/22/2020,Cumberland Plateau,30-39,163,2,0
10/22/2020,Portsmouth,10-19,219,6,0
10/22/2020,Chesterfield,Missing,158,2,0
10/22/2020,Alexandria,40-49,714,52,1
10/22/2020,Thomas Jefferson,70-79,202,40,17
10/22/2020,Three Rivers,30-39,379,10,0
10/22/2020,Western Tidewater,70-79,332,47,39
10/22/2020,Arlington,60-69,406,102,22
10/22/2020,Cumberland Plateau,10-19,190,2,0
10/22/2020,West Piedmont,30-39,374,10,0
10/22/2020,Peninsula,10-19,367,1,0
10/23/2020,Rappahannock,60-69,464,72,12
10/23/2020,Piedmont,20-29,438,3,0
10/23/2020,New River,60-69,150,21,4
10/23/2020,Roanoke,40-49,345,12,1
10/23/2020,Three Rivers,20-29,385,9,0
10/23/2020,Rappahannock,40-49,969,59,3
10/23/2020,Portsmouth,80+,90,31,20
10/23/2020,Central Shenandoah,Missing,18,0,0
10/23/2020,Eastern Shore,70-79,73,26,13
10/23/2020,Mount Rogers,70-79,419,89,43
10/23/2020,Cumberland Plateau,70-79,91,13,2
10/23/2020,Piedmont,10-19,177,2,0
10/23/2020,Southside,20-29,228,2,0
10/23/2020,Chesterfield,50-59,1022,98,8
10/23/2020,Rappahannock Rapidan,20-29,539,6,0
10/23/2020,Cumberland Plateau,60-69,164,23,3
10/23/2020,Roanoke,70-79,158,20,9
10/23/2020,Central Shenandoah,20-29,1923,14,0
10/23/2020,Pittsylvania-Danville,80+,166,40,33
10/23/2020,Virginia Beach,80+,285,90,52
10/23/2020,Central Shenandoah,50-59,737,49,6
10/23/2020,Lenowisco,Missing,2,0,0
10/23/2020,Fairfax,30-39,4411,237,10
10/23/2020,Lenowisco,60-69,181,19,3
10/23/2020,Loudoun,30-39,1315,47,0
10/23/2020,West Piedmont,80+,207,61,42
10/23/2020,Roanoke,80+,196,13,24
10/23/2020,Fairfax,40-49,3998,350,16
10/23/2020,Chesapeake,0-9,175,3,0
10/23/2020,Peninsula,50-59,657,35,5
10/23/2020,Cumberland Plateau,Missing,0,0,0
10/23/2020,Peninsula,60-69,433,44,10
10/23/2020,Lord Fairfax,30-39,625,17,1
10/23/2020,Virginia Beach,Missing,157,0,0
10/23/2020,Arlington,40-49,710,71,9
10/23/2020,West Piedmont,10-19,268,4,0
10/23/2020,Chickahominy,70-79,168,37,11
10/23/2020,Pittsylvania-Danville,20-29,375,2,0
10/23/2020,Loudoun,50-59,1152,92,4
10/23/2020,Richmond,30-39,1034,53,1
10/23/2020,Thomas Jefferson,Missing,5,0,0
10/23/2020,Rappahannock Rapidan,80+,102,25,27
10/23/2020,Lord Fairfax,Missing,4,0,0
10/23/2020,Cumberland Plateau,50-59,197,19,1
10/23/2020,Loudoun,Missing,72,0,1
10/23/2020,Southside,50-59,276,17,3
10/23/2020,Chesterfield,20-29,1357,20,0
10/23/2020,Norfolk,70-79,221,80,23
10/23/2020,Alleghany,10-19,277,2,0
10/23/2020,Crater,80+,212,43,45
10/23/2020,Portsmouth,Missing,24,1,0
10/23/2020,Western Tidewater,10-19,295,0,0
10/23/2020,Chesterfield,10-19,769,1,0
10/23/2020,Southside,60-69,242,22,9
10/23/2020,Norfolk,0-9,186,4,0
10/23/2020,Cumberland Plateau,40-49,185,6,1
10/23/2020,Eastern Shore,10-19,84,1,0
10/23/2020,Mount Rogers,10-19,267,0,0
10/23/2020,Rappahannock Rapidan,0-9,142,2,0
10/23/2020,Three Rivers,0-9,83,1,0
10/23/2020,Henrico,40-49,897,50,4
10/23/2020,Alexandria,50-59,525,66,14
10/23/2020,Arlington,0-9,137,2,0
10/23/2020,Chickahominy,Missing,22,0,0
10/23/2020,New River,20-29,1870,2,0
10/23/2020,Virginia Beach,20-29,1926,20,0
10/23/2020,Chesapeake,50-59,706,86,8
10/23/2020,Alleghany,80+,162,23,14
10/23/2020,Fairfax,10-19,1981,32,0
10/23/2020,Chesapeake,60-69,539,112,18
10/23/2020,West Piedmont,Missing,1,0,0
10/23/2020,Peninsula,80+,147,39,39
10/23/2020,Crater,40-49,771,28,1
10/23/2020,Chesapeake,40-49,736,56,1
10/23/2020,Thomas Jefferson,20-29,1013,7,0
10/23/2020,Lord Fairfax,20-29,645,9,0
10/23/2020,Norfolk,20-29,1688,19,1
10/23/2020,Arlington,30-39,858,51,0
10/23/2020,West Piedmont,60-69,360,54,10
10/23/2020,Virginia Beach,40-49,1022,42,3
10/23/2020,Richmond,Missing,35,1,0
10/23/2020,Norfolk,40-49,594,41,2
10/23/2020,Piedmont,80+,106,31,24
10/23/2020,Virginia Beach,60-69,682,82,11
10/23/2020,West Piedmont,40-49,405,28,4
10/23/2020,Arlington,10-19,282,6,0
10/23/2020,Lenowisco,0-9,56,0,0
10/23/2020,Pittsylvania-Danville,50-59,419,36,3
10/23/2020,Virginia Beach,50-59,940,70,9
10/23/2020,Chesapeake,Missing,36,1,0
10/23/2020,Central Shenandoah,80+,247,55,31
10/23/2020,Thomas Jefferson,40-49,526,30,0
10/23/2020,Rappahannock Rapidan,60-69,270,35,6
10/23/2020,Norfolk,30-39,928,41,2
10/23/2020,Rappahannock Rapidan,Missing,18,0,2
10/23/2020,Lord Fairfax,80+,274,62,71
10/23/2020,Three Rivers,10-19,160,1,0
10/23/2020,Piedmont,40-49,391,16,0
10/23/2020,Norfolk,80+,118,40,28
10/23/2020,Peninsula,20-29,1266,3,0
10/23/2020,Norfolk,50-59,599,75,7
10/23/2020,Thomas Jefferson,50-59,401,30,5
10/23/2020,Richmond,70-79,212,78,27
10/23/2020,Chesterfield,70-79,321,70,36
10/23/2020,Piedmont,30-39,405,6,0
10/23/2020,Prince William,30-39,3059,131,4
10/23/2020,Alleghany,20-29,479,2,0
10/23/2020,Alleghany,0-9,65,0,0
10/23/2020,Mount Rogers,40-49,461,12,2
10/23/2020,Eastern Shore,40-49,272,13,2
10/23/2020,Central Virginia,60-69,447,37,9
10/23/2020,Richmond,10-19,500,6,0
10/23/2020,Pittsylvania-Danville,60-69,328,43,11
10/23/2020,Pittsylvania-Danville,Missing,2,0,0
10/23/2020,Chesterfield,60-69,668,98,26
10/23/2020,Southside,10-19,89,2,1
10/23/2020,New River,80+,65,10,12
10/23/2020,Central Virginia,50-59,631,24,5
10/23/2020,Hampton,70-79,108,17,6
10/23/2020,Crater,30-39,943,14,0
10/23/2020,Virginia Beach,70-79,335,89,27
10/23/2020,Virginia Beach,30-39,1448,33,1
10/23/2020,Piedmont,0-9,75,0,0
10/23/2020,Central Shenandoah,30-39,700,11,2
10/23/2020,Hampton,50-59,293,16,4
10/23/2020,Peninsula,70-79,260,58,32
10/23/2020,Arlington,20-29,1038,25,0
10/23/2020,West Piedmont,70-79,255,70,25
10/23/2020,Richmond,20-29,1463,23,0
10/23/2020,Roanoke,0-9,88,0,0
10/23/2020,Hampton,30-39,379,3,0
10/23/2020,Thomas Jefferson,30-39,589,17,0
10/23/2020,Western Tidewater,40-49,655,15,5
10/23/2020,Richmond,50-59,552,85,6
10/23/2020,Western Tidewater,50-59,909,37,11
10/23/2020,Crater,Missing,45,0,0
10/23/2020,Arlington,50-59,576,87,8
10/23/2020,Piedmont,70-79,154,32,16
10/23/2020,Alexandria,60-69,309,62,6
10/23/2020,Portsmouth,30-39,491,31,1
10/23/2020,Lenowisco,20-29,189,0,0
10/23/2020,Central Virginia,30-39,560,16,0
10/23/2020,Norfolk,10-19,416,4,0
10/23/2020,New River,10-19,1263,0,0
10/23/2020,Central Virginia,20-29,1128,8,0
10/23/2020,Rappahannock,50-59,876,75,8
10/23/2020,Pittsylvania-Danville,10-19,189,1,0
10/23/2020,Richmond,60-69,408,101,10
10/23/2020,Chickahominy,40-49,300,16,1
10/23/2020,Three Rivers,80+,110,20,19
10/23/2020,Rappahannock,30-39,1009,33,0
10/23/2020,Lord Fairfax,60-69,373,67,18
10/23/2020,Western Tidewater,0-9,132,1,0
10/23/2020,Rappahannock,70-79,257,63,21
10/23/2020,Prince William,80+,330,104,93
10/23/2020,Hampton,80+,62,9,6
10/23/2020,Alexandria,80+,128,38,31
10/23/2020,Mount Rogers,60-69,426,49,13
10/23/2020,Eastern Shore,60-69,208,32,8
10/23/2020,Lord Fairfax,70-79,242,70,30
10/23/2020,New River,30-39,239,5,0
10/23/2020,Chesapeake,10-19,416,4,0
10/23/2020,Hampton,40-49,287,17,1
10/23/2020,Peninsula,Missing,60,0,0
10/23/2020,Henrico,70-79,380,88,55
10/23/2020,Western Tidewater,20-29,613,6,0
10/23/2020,Peninsula,0-9,180,1,0
10/23/2020,Loudoun,40-49,1431,85,1
10/23/2020,Pittsylvania-Danville,30-39,334,4,1
10/23/2020,Loudoun,20-29,1363,20,0
10/23/2020,Crater,60-69,575,80,26
10/23/2020,Richmond,0-9,189,6,0
10/23/2020,Chesapeake,80+,202,80,35
10/23/2020,Peninsula,40-49,704,18,2
10/23/2020,Henrico,0-9,228,6,0
10/23/2020,Lenowisco,80+,92,19,6
10/23/2020,Piedmont,60-69,299,29,11
10/23/2020,West Piedmont,0-9,73,1,0
10/23/2020,Rappahannock Rapidan,70-79,124,28,13
10/23/2020,Central Shenandoah,70-79,276,70,22
10/23/2020,Chesapeake,30-39,867,28,0
10/23/2020,Chickahominy,0-9,57,0,0
10/23/2020,Prince William,0-9,800,13,0
10/23/2020,Eastern Shore,50-59,302,27,6
10/23/2020,Mount Rogers,50-59,544,43,6
10/23/2020,Loudoun,10-19,1062,3,0
10/23/2020,Southside,80+,127,15,15
10/23/2020,Central Virginia,80+,192,37,31
10/23/2020,Rappahannock,Missing,46,2,0
10/23/2020,Rappahannock Rapidan,30-39,539,21,1
10/23/2020,New River,50-59,206,8,1
10/23/2020,Henrico,50-59,815,81,14
10/23/2020,West Piedmont,50-59,467,55,5
10/23/2020,Cumberland Plateau,20-29,202,0,0
10/23/2020,Alexandria,70-79,144,50,21
10/23/2020,Portsmouth,20-29,583,21,0
10/23/2020,Western Tidewater,30-39,643,22,2
10/23/2020,Central Shenandoah,0-9,167,0,0
10/23/2020,Henrico,80+,511,118,114
10/23/2020,Alexandria,0-9,291,3,0
10/23/2020,Pittsylvania-Danville,40-49,364,17,3
10/23/2020,Henrico,20-29,1093,22,1
10/23/2020,Roanoke,60-69,215,17,1
10/23/2020,Peninsula,30-39,908,19,3
10/23/2020,Alleghany,60-69,240,26,1
10/23/2020,Prince William,70-79,517,145,64
10/23/2020,Norfolk,60-69,486,100,22
10/23/2020,Southside,40-49,280,6,0
10/23/2020,Chesterfield,30-39,1400,46,1
10/23/2020,Loudoun,70-79,236,65,21
10/23/2020,Central Virginia,40-49,565,9,1
10/23/2020,New River,Missing,15,0,0
10/23/2020,Chickahominy,20-29,395,4,0
10/23/2020,New River,0-9,44,2,0
10/23/2020,Cumberland Plateau,0-9,51,0,0
10/23/2020,Three Rivers,70-79,127,26,14
10/23/2020,Rappahannock Rapidan,40-49,508,29,3
10/23/2020,Hampton,0-9,59,0,0
10/23/2020,Piedmont,50-59,363,31,4
10/23/2020,Rappahannock,20-29,1178,23,0
10/23/2020,West Piedmont,20-29,395,5,0
10/23/2020,Arlington,70-79,226,86,38
10/23/2020,Chickahominy,50-59,383,35,1
10/23/2020,Alleghany,40-49,343,9,0
10/23/2020,Prince William,50-59,2378,258,25
10/23/2020,Mount Rogers,0-9,105,2,0
10/23/2020,Eastern Shore,0-9,30,2,0
10/23/2020,Thomas Jefferson,60-69,309,45,8
10/23/2020,Pittsylvania-Danville,70-79,159,35,8
10/23/2020,Chesterfield,80+,252,51,56
10/23/2020,Rappahannock Rapidan,10-19,286,4,0
10/23/2020,Crater,50-59,845,61,8
10/23/2020,Arlington,Missing,20,1,0
10/23/2020,Roanoke,50-59,312,14,0
10/23/2020,Rappahannock,10-19,653,6,0
10/23/2020,Roanoke,10-19,229,1,0
10/23/2020,Eastern Shore,Missing,6,0,0
10/23/2020,Mount Rogers,Missing,0,0,0
10/23/2020,Prince William,60-69,1267,220,63
10/23/2020,Alleghany,70-79,188,27,19
10/23/2020,Crater,20-29,809,10,0
10/23/2020,Loudoun,60-69,485,87,11
10/23/2020,Fairfax,0-9,1037,29,0
10/23/2020,Roanoke,Missing,7,0,0
10/23/2020,Alexandria,20-29,801,13,1
10/23/2020,Portsmouth,70-79,159,58,20
10/23/2020,Alleghany,30-39,332,8,0
10/23/2020,Prince William,20-29,3221,75,1
10/23/2020,Southside,70-79,157,20,18
10/23/2020,Piedmont,Missing,5,0,0
10/23/2020,Rappahannock,0-9,251,2,0
10/23/2020,Henrico,30-39,1066,26,0
10/23/2020,Prince William,10-19,1589,13,0
10/23/2020,Chickahominy,10-19,265,0,0
10/23/2020,Lord Fairfax,0-9,141,3,0
10/23/2020,Central Virginia,Missing,7,0,0
10/23/2020,Fairfax,60-69,2158,412,87
10/23/2020,Hampton,20-29,515,4,1
10/23/2020,Central Shenandoah,40-49,737,28,0
10/23/2020,Pittsylvania-Danville,0-9,73,0,0
10/23/2020,Thomas Jefferson,80+,220,47,46
10/23/2020,Roanoke,20-29,556,6,0
10/23/2020,Henrico,60-69,531,80,40
10/23/2020,Lord Fairfax,40-49,555,33,2
10/23/2020,Western Tidewater,Missing,28,0,0
10/23/2020,Chickahominy,60-69,237,38,11
10/23/2020,Chesapeake,20-29,884,10,0
10/23/2020,Three Rivers,Missing,23,1,0
10/23/2020,Henrico,10-19,555,6,0
10/23/2020,Mount Rogers,30-39,410,15,0
10/23/2020,Eastern Shore,30-39,267,11,0
10/23/2020,Chesterfield,0-9,307,5,0
10/23/2020,Central Shenandoah,10-19,1261,1,0
10/23/2020,Crater,0-9,114,2,0
10/23/2020,Fairfax,70-79,925,304,127
10/23/2020,Rappahannock,80+,254,91,42
10/23/2020,Alexandria,10-19,299,5,0
10/23/2020,Portsmouth,40-49,422,34,2
10/23/2020,Three Rivers,50-59,349,21,0
10/23/2020,Alleghany,Missing,4,0,0
10/23/2020,Alexandria,30-39,949,36,1
10/23/2020,Southside,Missing,3,0,0
10/23/2020,Portsmouth,60-69,333,60,19
10/23/2020,Roanoke,30-39,472,10,0
10/23/2020,Three Rivers,60-69,256,28,3
10/23/2020,Fairfax,50-59,3494,415,44
10/23/2020,Portsmouth,50-59,389,53,7
10/23/2020,Chickahominy,80+,127,47,33
10/23/2020,Rappahannock Rapidan,50-59,465,43,3
10/23/2020,Fairfax,80+,993,363,334
10/23/2020,Hampton,Missing,34,0,0
10/23/2020,Cumberland Plateau,80+,50,17,6
10/23/2020,Alleghany,50-59,377,15,1
10/23/2020,Prince William,40-49,3206,211,8
10/23/2020,Fairfax,Missing,179,6,0
10/23/2020,Loudoun,80+,252,68,92
10/23/2020,Arlington,80+,232,96,75
10/23/2020,Virginia Beach,10-19,643,1,0
10/23/2020,Mount Rogers,80+,399,90,80
10/23/2020,Eastern Shore,80+,59,27,21
10/23/2020,Crater,10-19,292,2,0
10/23/2020,Lenowisco,30-39,193,6,1
10/23/2020,Norfolk,Missing,46,1,0
10/23/2020,Henrico,Missing,60,1,1
10/23/2020,New River,40-49,224,8,0
10/23/2020,Central Virginia,0-9,130,0,0
10/23/2020,New River,70-79,104,20,10
10/23/2020,Loudoun,0-9,336,4,0
10/23/2020,Central Virginia,70-79,296,43,13
10/23/2020,Southside,0-9,42,0,0
10/23/2020,Three Rivers,40-49,332,19,2
10/23/2020,Chickahominy,30-39,321,6,0
10/23/2020,Central Shenandoah,60-69,541,64,17
10/23/2020,Western Tidewater,60-69,634,56,24
10/23/2020,Cumberland Plateau,30-39,167,2,0
10/23/2020,Portsmouth,10-19,219,6,0
10/23/2020,Chesterfield,Missing,159,2,0
10/23/2020,Alexandria,40-49,722,53,1
10/23/2020,Thomas Jefferson,70-79,204,41,18
10/23/2020,Three Rivers,30-39,379,10,0
10/23/2020,Western Tidewater,70-79,333,47,39
10/23/2020,Arlington,60-69,409,106,23
10/23/2020,Cumberland Plateau,10-19,191,2,0
10/23/2020,West Piedmont,30-39,379,10,0
10/23/2020,Peninsula,10-19,370,1,0
10/23/2020,Lenowisco,10-19,109,0,0
10/23/2020,Richmond,80+,140,42,19
10/23/2020,Mount Rogers,20-29,515,1,0
10/23/2020,Eastern Shore,20-29,221,6,0
10/23/2020,Hampton,10-19,145,0,0
10/23/2020,Portsmouth,0-9,83,6,0
10/23/2020,Crater,70-79,317,59,34
10/23/2020,Chesterfield,40-49,1206,60,5
10/23/2020,Alexandria,Missing,11,0,0
10/23/2020,Southside,30-39,305,6,2
10/23/2020,Prince William,Missing,215,3,0
10/23/2020,Hampton,60-69,197,21,14
10/23/2020,Fairfax,20-29,4191,107,3
10/23/2020,Thomas Jefferson,0-9,162,1,0
10/23/2020,Lenowisco,40-49,182,10,0
10/23/2020,Central Virginia,10-19,604,3,0
10/23/2020,Lenowisco,70-79,137,33,12
10/23/2020,Virginia Beach,0-9,284,1,0
10/23/2020,Lenowisco,50-59,202,16,1
10/23/2020,Chesapeake,70-79,262,92,16
10/23/2020,Western Tidewater,80+,284,49,67
10/23/2020,Thomas Jefferson,10-19,867,5,0
10/23/2020,Richmond,40-49,685,50,5
10/23/2020,Lord Fairfax,50-59,613,52,6
10/23/2020,Lord Fairfax,10-19,337,6,0
10/24/2020,Henrico,50-59,822,82,15
10/24/2020,West Piedmont,50-59,470,56,5
10/24/2020,Cumberland Plateau,20-29,203,0,0
10/24/2020,Alexandria,70-79,145,50,21
10/24/2020,Portsmouth,20-29,584,21,0
10/24/2020,Western Tidewater,30-39,643,22,2
10/24/2020,Central Shenandoah,0-9,170,0,0
10/24/2020,Henrico,80+,511,118,115
10/24/2020,Alexandria,0-9,292,3,0
10/24/2020,Pittsylvania-Danville,40-49,365,18,3
10/24/2020,Henrico,20-29,1106,22,1
10/24/2020,Roanoke,60-69,220,17,1
10/24/2020,Peninsula,30-39,918,19,3
10/24/2020,Alleghany,60-69,242,26,1
10/24/2020,Prince William,70-79,518,146,64
10/24/2020,Norfolk,60-69,488,100,22
10/24/2020,Southside,40-49,282,6,0
10/24/2020,Chesterfield,30-39,1411,46,1
10/24/2020,Loudoun,70-79,237,66,21
10/24/2020,Central Virginia,40-49,572,9,1
10/24/2020,New River,Missing,15,0,0
10/24/2020,Chickahominy,20-29,397,4,0
10/24/2020,New River,0-9,43,2,0
10/24/2020,Cumberland Plateau,0-9,52,0,0
10/24/2020,Three Rivers,70-79,127,26,14
10/24/2020,Rappahannock Rapidan,40-49,511,29,3
10/24/2020,Hampton,0-9,61,0,0
10/24/2020,Piedmont,50-59,365,31,4
10/24/2020,Rappahannock,20-29,1179,23,0
10/24/2020,West Piedmont,20-29,404,5,0
10/24/2020,Arlington,70-79,227,86,38
10/24/2020,Chickahominy,50-59,386,35,1
10/24/2020,Alleghany,40-49,353,9,0
10/24/2020,Prince William,50-59,2384,258,25
10/24/2020,Mount Rogers,0-9,107,2,0
10/24/2020,Eastern Shore,0-9,30,2,0
10/24/2020,Thomas Jefferson,60-69,315,47,8
10/24/2020,Pittsylvania-Danville,70-79,161,38,8
10/24/2020,Chesterfield,80+,255,51,56
10/24/2020,Rappahannock Rapidan,10-19,286,4,0
10/24/2020,Crater,50-59,849,61,9
10/24/2020,Arlington,Missing,20,1,0
10/24/2020,Roanoke,50-59,314,15,0
10/24/2020,Rappahannock,10-19,656,6,0
10/24/2020,Roanoke,10-19,235,1,0
10/24/2020,Eastern Shore,Missing,6,0,0
10/24/2020,Mount Rogers,Missing,1,0,0
10/24/2020,Prince William,60-69,1269,220,63
10/24/2020,Alleghany,70-79,189,27,19
10/24/2020,Crater,20-29,811,10,0
10/24/2020,Loudoun,60-69,489,88,11
10/24/2020,Fairfax,0-9,1044,29,0
10/24/2020,Roanoke,Missing,7,0,0
10/24/2020,Alexandria,20-29,809,9,1
10/24/2020,Portsmouth,70-79,159,58,20
10/24/2020,Alleghany,30-39,337,8,0
10/24/2020,Prince William,20-29,3225,75,1
10/24/2020,Southside,70-79,158,20,18
10/24/2020,Piedmont,Missing,5,0,0
10/24/2020,Rappahannock,0-9,252,2,0
10/24/2020,Henrico,30-39,1070,26,0
10/24/2020,Prince William,10-19,1589,13,0
10/24/2020,Chickahominy,10-19,269,0,0
10/24/2020,Lord Fairfax,0-9,142,3,0
10/24/2020,Central Virginia,Missing,7,0,0
10/24/2020,Fairfax,60-69,2160,412,87
10/24/2020,Hampton,20-29,518,4,1
10/24/2020,Central Shenandoah,40-49,741,28,0
10/24/2020,Pittsylvania-Danville,0-9,73,0,0
10/24/2020,Chesapeake,0-9,176,3,0
10/24/2020,Peninsula,50-59,662,36,5
10/24/2020,Cumberland Plateau,Missing,0,0,0
10/24/2020,Peninsula,60-69,436,44,10
10/24/2020,Lord Fairfax,30-39,630,17,1
10/24/2020,Virginia Beach,Missing,158,0,0
10/24/2020,Arlington,40-49,711,71,9
10/24/2020,West Piedmont,10-19,272,4,0
10/24/2020,Chickahominy,70-79,170,37,11
10/24/2020,Pittsylvania-Danville,20-29,376,2,0
10/24/2020,Loudoun,50-59,1154,92,4
10/24/2020,Richmond,30-39,1036,53,1
10/24/2020,Thomas Jefferson,Missing,5,0,0
10/24/2020,Rappahannock Rapidan,80+,102,25,27
10/24/2020,Lord Fairfax,Missing,4,0,0
10/24/2020,Cumberland Plateau,50-59,204,20,1
10/24/2020,Loudoun,Missing,71,0,1
10/24/2020,Southside,50-59,280,17,3
10/24/2020,Chesterfield,20-29,1371,20,0
10/24/2020,Norfolk,70-79,221,81,23
